Almacen,Código de barras,Stock min,Stock Max
E-commerce,7502247198753,0,0
E-commerce,7502247141919,0,0
E-commerce,7502247141063,0,0
E-commerce,7502247143722,0,0
E-commerce,7502247145740,0,0
E-commerce,7502247140905,0,0
E-commerce,7502247140554,0,0
E-commerce,7502247120440,0,0
E-commerce,7502247140516,0,0
E-commerce,7502247140400,0,0
E-commerce,7502247128460,0,0
E-commerce,7502247125742,0,0
E-commerce,7502247142992,0,0
E-commerce,7502247141582,0,0
E-commerce,7502247140868,0,0
E-commerce,7502247141810,0,0
E-commerce,7502247136151,0,0
E-commerce,7502247159747,0,0
E-commerce,7502247123199,0,0
E-commerce,7502247140431,0,0
E-commerce,7502247198760,0,0
E-commerce,7502247142268,0,0
E-commerce,7502247152700,0,0
E-commerce,7502247161917,0,0
E-commerce,7502247143005,0,0
E-commerce,7502247140622,0,0
E-commerce,7502247140226,0,0
E-commerce,7502247140240,0,0
E-commerce,7502247140561,0,0
E-commerce,7502247142060,0,0
E-commerce,7502247140585,0,0
E-commerce,7502247140141,0,0
E-commerce,7502247141650,0,0
E-commerce,7502247141414,0,0
E-commerce,7502247169036,0,0
E-commerce,7502247140547,0,0
E-commerce,7502247141568,0,0
E-commerce,7502247141711,0,0
E-commerce,7502247145290,0,0
E-commerce,7502247141872,0,0
E-commerce,7502247140776,0,0
E-commerce,7502247140059,0,0
E-commerce,7502247140806,0,0
E-commerce,7502247141124,0,0
E-commerce,7502247195219,2,2
E-commerce,7502247195226,0,0
E-commerce,7502247195561,0,0
E-commerce,7502247199033,0,0
E-commerce,7502247199026,0,0
E-commerce,7502247198623,1,1
E-commerce,7502247150195,0,0
E-commerce,7502247164505,0,0
E-commerce,7502247154612,0,0
E-commerce,7502247164512,0,0
E-commerce,7502247153790,0,0
E-commerce,7502247165632,0,0
E-commerce,7502247141575,0,0
E-commerce,7502247142169,0,0
E-commerce,7502247140158,0,0
E-commerce,7502247140301,0,0
E-commerce,7502247140509,0,0
E-commerce,7502247181816,0,0
E-commerce,7502247140271,0,0
E-commerce,7502247140455,0,0
E-commerce,7502247119888,0,0
E-commerce,7502247142305,0,0
E-commerce,7502247142312,0,0
E-commerce,7502247142329,0,0
E-commerce,7502247142886,0,0
E-commerce,7502247140646,0,0
E-commerce,7502247140707,0,0
E-commerce,7502247141605,0,0
E-commerce,7502247142091,0,0
E-commerce,7502247134027,0,0
E-commerce,7502247141483,0,0
E-commerce,7502247104587,0,0
E-commerce,7502247142107,0,0
E-commerce,7502247188327,0,0
E-commerce,7502247107588,0,0
E-commerce,7502247107571,0,0
E-commerce,7502247105171,0,0
E-commerce,7502247103177,0,0
E-commerce,7502247135314,0,0
E-commerce,7502247161344,0,0
E-commerce,7500326369605,0,0
E-commerce,7500326369643,0,0
E-commerce,7500326369650,0,0
E-commerce,7500326369667,0,0
E-commerce,7500326369636,0,0
E-commerce,7500326369674,0,0
E-commerce,7500326369612,0,0
E-commerce,7500326369629,0,0
E-commerce,816378022113,0,0
E-commerce,816378022175,0,0
E-commerce,816378022120,0,0
E-commerce,816378022144,0,0
E-commerce,816378022151,0,0
E-commerce,816378022137,0,0
E-commerce,816378022090,0,0
E-commerce,816378022168,0,0
E-commerce,816378022083,0,0
E-commerce,816378022199,0,0
E-commerce,816378020485,0,0
E-commerce,816378022830,0,0
E-commerce,718122801534,0,0
E-commerce,816378021628,0,0
E-commerce,881314134144,2,2
E-commerce,718122887019,0,0
E-commerce,816378021895,0,0
E-commerce,7009535809037,0,0
E-commerce,MIN0002,0,0
E-commerce,705105259505,0,0
E-commerce,816378020119,0,0
E-commerce,705105259604,0,0
E-commerce,689076961370,0,0
E-commerce,689076327190,0,0
E-commerce,7501390916320,0,0
E-commerce,609207621133,3,3
E-commerce,736211029546,3,3
E-commerce,816378022106,0,0
E-commerce,736211778659,0,0
E-commerce,736211778758,0,0
E-commerce,8163780224720,0,0
E-commerce,816378021475,0,0
E-commerce,816378021345,0,0
E-commerce,816378023035,0,0
E-commerce,816378023028,0,0
E-commerce,705105299372,0,0
E-commerce,8163780226946,2,2
E-commerce,816378020126,0,0
E-commerce,816378022458,0,0
E-commerce,689076362153,0,0
E-commerce,8163780225574,0,0
E-commerce,816378022489,0,0
E-commerce,816378023066,0,0
E-commerce,816378023059,0,0
E-commerce,816378021383,0,0
E-commerce,816378021352,1,1
E-commerce,816378021512,0,0
E-commerce,816378020317,0,0
E-commerce,736211284860,0,0
E-commerce,816378020843,0,0
E-commerce,689076177184,0,0
E-commerce,816378020300,0,0
E-commerce,794504050004,0,0
E-commerce,797698113333,1,1
E-commerce,689076724531,1,1
E-commerce,816378022991,0,0
E-commerce,718122899173,0,0
E-commerce,3282770114829,0,0
E-commerce,3282770104950,0,0
E-commerce,3282770398199,0,0
E-commerce,3282770155112,1,1
E-commerce,3282770075526,0,0
E-commerce,3282770398168,1,1
E-commerce,3282770398151,6,6
E-commerce,3282771196350,0,0
E-commerce,3282779421577,0,0
E-commerce,3282770152395,0,0
E-commerce,3282770073355,0,0
E-commerce,3282770109146,1,1
E-commerce,3282770035483,0,0
E-commerce,3282770108460,0,0
E-commerce,3282770108453,0,0
E-commerce,3282770075540,0,0
E-commerce,3282770464283,0,0
E-commerce,3282770106916,0,0
E-commerce,3282770392371,1,1
E-commerce,3282770392401,0,0
E-commerce,3282776382109,3,3
E-commerce,3282771032894,0,0
E-commerce,3282770396508,0,0
E-commerce,3282770038521,0,0
E-commerce,3282770037524,0,0
E-commerce,3282770391251,0,0
E-commerce,3282776126178,0,0
E-commerce,3282770044065,0,0
E-commerce,3282770141467,0,0
E-commerce,3282776083198,0,0
E-commerce,3282776397103,0,0
E-commerce,3282779368612,1,1
E-commerce,3282776083167,0,0
E-commerce,3282770399264,0,0
E-commerce,3282770074468,0,0
E-commerce,3282770145175,0,0
E-commerce,3282770205879,0,0
E-commerce,3282779293440,0,0
E-commerce,3282770055108,0,0
E-commerce,3282770389234,0,0
E-commerce,3282770389197,0,0
E-commerce,3282770073249,0,0
E-commerce,3282770389593,0,0
E-commerce,3282770389272,0,0
E-commerce,3282770049527,0,0
E-commerce,3282770038842,0,0
E-commerce,3282776465369,0,0
E-commerce,3282770153255,0,0
E-commerce,3282772992456,0,0
E-commerce,3282770397291,0,0
E-commerce,3282770394948,0,0
E-commerce,3282779352369,1,1
E-commerce,3282770396423,0,0
E-commerce,3282770141948,0,0
E-commerce,3282770390513,0,0
E-commerce,3282770388664,1,1
E-commerce,3282770393989,0,0
E-commerce,3282770207699,0,0
E-commerce,3282770207651,2,2
E-commerce,3282770207675,0,0
E-commerce,3282770153477,2,2
E-commerce,3282770153484,0,0
E-commerce,3282770153507,0,0
E-commerce,3282770388596,0,0
E-commerce,3282770391435,0,0
E-commerce,3282770391442,0,0
E-commerce,3282770391466,0,0
E-commerce,3282770394870,0,0
E-commerce,3282770391794,0,0
E-commerce,3282770143935,0,0
E-commerce,3282770143942,0,0
E-commerce,3282770139167,0,0
E-commerce,3282770144376,0,0
E-commerce,3282770390063,0,0
E-commerce,3282770390070,0,0
E-commerce,3282770388480,0,0
E-commerce,328270388497,0,0
E-commerce,90205025335,0,0
E-commerce,827854010111,0,0
E-commerce,827854010210,0,0
E-commerce,827854008002,0,0
E-commerce,390205025008,0,0
E-commerce,390205025206,0,0
E-commerce,390205022694,0,0
E-commerce,390205022892,0,0
E-commerce,827854001119,0,0
E-commerce,390205025787,2,2
E-commerce,90205025403,0,0
E-commerce,90205022983,0,0
E-commerce,90205077563,0,0
E-commerce,827854021605,0,0
E-commerce,390205022878,0,0
E-commerce,390205025121,0,0
E-commerce,390205025107,0,0
E-commerce,390205025824,0,0
E-commerce,827854009924,0,0
E-commerce,827854009931,0,0
E-commerce,90205077709,0,0
E-commerce,2005,0,0
E-commerce,3760201231142,0,0
E-commerce,3760201234990,0,0
E-commerce,3760201231173,0,0
E-commerce,3760201231586,0,0
E-commerce,3760201231517,0,0
E-commerce,3760201234501,0,0
E-commerce,3760201231685,0,0
E-commerce,3760201231234,0,0
E-commerce,3461028301000,0,0
E-commerce,3760201231203,0,0
E-commerce,4005900838841,2,2
E-commerce,4005800346583,0,0
E-commerce,4006000014401,0,0
E-commerce,4006000014395,4,4
E-commerce,4005900099075,0,0
E-commerce,4005900559517,0,0
E-commerce,4005900998385,0,0
E-commerce,4005800635335,0,0
E-commerce,4005900903273,0,0
E-commerce,4005900559524,0,0
E-commerce,7319470066786,1,1
E-commerce,4006000045832,0,0
E-commerce,4005800084546,0,0
E-commerce,4005800084508,0,0
E-commerce,4005800268731,0,0
E-commerce,4006000136516,0,0
E-commerce,7501054550037,0,0
E-commerce,4005900802798,0,0
E-commerce,4005800264245,0,0
E-commerce,4005800079948,0,0
E-commerce,4005800266409,0,0
E-commerce,4005900902566,0,0
E-commerce,4005900906083,0,0
E-commerce,4005800024139,0,0
E-commerce,4005800024481,0,0
E-commerce,4005800213786,0,0
E-commerce,4005808115938,0,0
E-commerce,4005808583348,0,0
E-commerce,4005808583805,0,0
E-commerce,4005800270475,0,0
E-commerce,4005800270543,0,0
E-commerce,4005808583539,0,0
E-commerce,4006000077734,0,0
E-commerce,4006000183602,0,0
E-commerce,4006000181981,0,0
E-commerce,4005900436979,0,0
E-commerce,4005900436993,0,0
E-commerce,4005900436986,0,0
E-commerce,4006000183572,0,0
E-commerce,4005800180606,0,0
E-commerce,4006000028828,0,0
E-commerce,4006000075693,0,0
E-commerce,4005800180514,0,0
E-commerce,6001051002276,0,0
E-commerce,4005900436962,0,0
E-commerce,4005900873347,0,0
E-commerce,4005800180545,0,0
E-commerce,4005900559500,0,0
E-commerce,4005900516961,0,0
E-commerce,4005808581214,0,0
E-commerce,4005900265227,0,0
E-commerce,4005800065019,0,0
E-commerce,4005800030819,0,0
E-commerce,4005800066627,0,0
E-commerce,4005800066061,0,0
E-commerce,4005900169563,0,0
E-commerce,4005900274120,0,0
E-commerce,4005900264282,0,0
E-commerce,4005900140906,1,1
E-commerce,4005900839626,0,0
E-commerce,4005900839633,0,0
E-commerce,4005800241901,0,0
E-commerce,4005800005541,0,0
E-commerce,4005800630958,0,0
E-commerce,4005900942777,0,0
E-commerce,4005900728807,0,0
E-commerce,4005900324023,0,0
E-commerce,4005900650412,0,0
E-commerce,4005800269776,0,0
E-commerce,4005800309618,0,0
E-commerce,4005900656063,0,0
E-commerce,4005800021930,0,0
E-commerce,4006000077000,0,0
E-commerce,4005800014475,0,0
E-commerce,4005900667014,0,0
E-commerce,4005800634864,0,0
E-commerce,4005800057670,0,0
E-commerce,7501054550211,0,0
E-commerce,7702003006913,0,0
E-commerce,4005900598684,0,0
E-commerce,7501054556336,0,0
E-commerce,7501054556145,0,0
E-commerce,4006000177502,0,0
E-commerce,7501054556312,0,0
E-commerce,7501054556657,0,0
E-commerce,7501054556671,0,0
E-commerce,7501054558248,0,0
E-commerce,7501054556282,0,0
E-commerce,7501054558170,0,0
E-commerce,4006000134758,0,0
E-commerce,4006000177526,0,0
E-commerce,4005800349683,0,0
E-commerce,7501054558545,0,0
E-commerce,4005900541031,0,0
E-commerce,4005800631788,0,0
E-commerce,7501054530398,0,0
E-commerce,7501054548829,0,0
E-commerce,7501054530008,0,0
E-commerce,7501054540731,0,0
E-commerce,4005800239656,0,0
E-commerce,7501054530114,0,0
E-commerce,7501054530107,0,0
E-commerce,7501054530480,0,0
E-commerce,4006000122069,0,0
E-commerce,4005800178375,0,0
E-commerce,4005900951526,0,0
E-commerce,4005800631702,0,0
E-commerce,4005800204975,0,0
E-commerce,4005800634130,0,0
E-commerce,4005800634161,0,0
E-commerce,4005800634222,0,0
E-commerce,4005800634000,0,0
E-commerce,4005900994776,0,0
E-commerce,4006000127026,0,0
E-commerce,4006000127033,0,0
E-commerce,4006000127040,0,0
E-commerce,4005900996169,0,0
E-commerce,4005800109256,0,0
E-commerce,4005800164361,0,0
E-commerce,7503015500006,1,1
E-commerce,7503015500013,0,0
E-commerce,7503015500020,0,0
E-commerce,7503015500273,0,0
E-commerce,7503015500037,0,0
E-commerce,7503015500044,0,0
E-commerce,7503015500198,0,0
E-commerce,7503015500211,0,0
E-commerce,89,0,0
E-commerce,88,0,0
E-commerce,7503015500280,0,0
E-commerce,7503015500051,0,0
E-commerce,7503015500082,0,0
E-commerce,7503015500099,0,0
E-commerce,7503015500075,0,0
E-commerce,7503015500105,0,0
E-commerce,7503015500068,0,0
E-commerce,7503015500174,0,0
E-commerce,7503015500297,0,0
E-commerce,7503015500112,0,0
E-commerce,7503015500129,0,0
E-commerce,7503015500181,0,0
E-commerce,7503015500136,0,0
E-commerce,7503015500143,0,0
E-commerce,7503015500228,0,0
E-commerce,7502265750063,0,0
E-commerce,7502265750117,0,0
E-commerce,7502265750124,0,0
E-commerce,7502265750148,0,0
E-commerce,7502265750179,0,0
E-commerce,7502265750018,0,0
E-commerce,7502265750070,0,0
E-commerce,7502265750025,0,0
E-commerce,7502265750155,0,0
E-commerce,7502265750131,0,0
E-commerce,7502265750087,0,0
E-commerce,7502265750066,0,0
E-commerce,7502265750065,0,0
E-commerce,7502002462297,0,0
E-commerce,7502002460989,0,0
E-commerce,7502002461528,0,0
E-commerce,7502002460972,0,0
E-commerce,7502002462365,0,0
E-commerce,7502002462136,0,0
E-commerce,7502002461313,0,0
E-commerce,7502002461290,0,0
E-commerce,7502002461306,0,0
E-commerce,7502002460095,0,0
E-commerce,7502002460125,0,0
E-commerce,7502002461597,0,0
E-commerce,7502002461580,0,0
E-commerce,7502002461085,0,0
E-commerce,7502002461801,0,0
E-commerce,7502002461818,0,0
E-commerce,7502002461948,0,0
E-commerce,7502002461931,0,0
E-commerce,7502002461924,0,0
E-commerce,7502002460767,0,0
E-commerce,7502002460064,0,0
E-commerce,7502002460033,0,0
E-commerce,7502002460040,0,0
E-commerce,7502002460071,0,0
E-commerce,7502002461283,0,0
E-commerce,7502002460422,0,0
E-commerce,7502002462174,0,0
E-commerce,7502002461849,0,0
E-commerce,7502002460705,0,0
E-commerce,7502002460682,0,0
E-commerce,7502002460712,0,0
E-commerce,7502002460699,0,0
E-commerce,7502002460835,0,0
E-commerce,7502002462501,0,0
E-commerce,7502002462518,0,0
E-commerce,7502002462181,0,0
E-commerce,7502002462198,0,0
E-commerce,7502002460965,0,0
E-commerce,7502002460897,2,2
E-commerce,7502002461061,0,0
E-commerce,7502002462709,0,0
E-commerce,7502002461160,0,0
E-commerce,7502002461153,0,0
E-commerce,7502002461733,0,0
E-commerce,7502002461832,0,0
E-commerce,7502002461825,0,0
E-commerce,7502002462686,0,0
E-commerce,7502002462693,0,0
E-commerce,6683595,0,0
E-commerce,3663345000011,0,0
E-commerce,3663345000004,0,0
E-commerce,3512369001019,0,0
E-commerce,3401560228601,0,0
E-commerce,3512360000011,0,0
E-commerce,799439039070,0,0
E-commerce,799439039063,0,0
E-commerce,797776088935,0,0
E-commerce,3540550009636,0,0
E-commerce,3540550009643,0,0
E-commerce,3540550009629,0,0
E-commerce,3540550009605,0,0
E-commerce,3540550017273,0,0
E-commerce,3540550017242,0,0
E-commerce,3540550001876,0,0
E-commerce,3540550013657,0,0
E-commerce,3540550013664,0,0
E-commerce,3540550011431,0,0
E-commerce,3540550009483,0,0
E-commerce,3540550009452,0,0
E-commerce,3540550009469,0,0
E-commerce,3540550009476,0,0
E-commerce,3401360110762,0,0
E-commerce,3540550017396,0,0
E-commerce,3540550018010,0,0
E-commerce,3540550017495,0,0
E-commerce,3540550013442,1,1
E-commerce,3401325006437,0,0
E-commerce,3401360225121,0,0
E-commerce,3540550000237,0,0
E-commerce,3540550000145,0,0
E-commerce,3540550000183,0,0
E-commerce,3540550012773,0,0
E-commerce,3540550012742,0,0
E-commerce,3540550012728,0,0
E-commerce,3540550012551,0,0
E-commerce,3540550012759,0,0
E-commerce,3540550009971,0,0
E-commerce,3540550009674,0,0
E-commerce,3540550012483,0,0
E-commerce,3540550008288,0,0
E-commerce,3540550009568,0,0
E-commerce,3540550008110,0,0
E-commerce,3540550009612,0,0
E-commerce,3401348573060,0,0
E-commerce,3401399693984,0,0
E-commerce,3401360156456,0,0
E-commerce,3540550008523,0,0
E-commerce,3540550009148,0,0
E-commerce,3401360192232,0,0
E-commerce,3540550015323,1,1
E-commerce,3540550018263,0,0
E-commerce,3540550018119,0,0
E-commerce,3540550018317,0,0
E-commerce,3540550015378,3,3
E-commerce,3540550007540,0,0
E-commerce,3540550009353,0,0
E-commerce,3401353695146,0,0
E-commerce,3401162659230,0,0
E-commerce,3401360120075,0,0
E-commerce,3401361057578,0,0
E-commerce,3540550011448,0,0
E-commerce,3540550009032,0,0
E-commerce,3540550009025,0,0
E-commerce,3540550009001,0,0
E-commerce,3540550008059,0,0
E-commerce,3540550008844,0,0
E-commerce,3401528545740,1,1
E-commerce,3540550008141,0,0
E-commerce,3540550015019,0,0
E-commerce,3540550014913,0,0
E-commerce,3540550015040,0,0
E-commerce,3540550014944,0,0
E-commerce,3540550015064,0,0
E-commerce,3540550000107,0,0
E-commerce,3540550000077,0,0
E-commerce,3540550010403,0,0
E-commerce,3540550008127,0,0
E-commerce,3540550000428,0,0
E-commerce,3401560361926,0,0
E-commerce,3540550016474,0,0
E-commerce,3540550012612,1,1
E-commerce,3540550016467,0,0
E-commerce,3540550013404,0,0
E-commerce,3540550017198,0,0
E-commerce,3540550000046,0,0
E-commerce,3401325006444,0,0
E-commerce,3401360225138,0,0
E-commerce,3540550016450,0,0
E-commerce,3540550015286,0,0
E-commerce,3540550008035,0,0
E-commerce,3401360226906,0,0
E-commerce,3401360180666,0,0
E-commerce,3401360245761,0,0
E-commerce,3401360263185,0,0
E-commerce,3401360202337,0,0
E-commerce,2010,0,0
E-commerce,2004,0,0
E-commerce,2006,0,0
E-commerce,7501314701513,0,0
E-commerce,7501314701414,0,0
E-commerce,7501314705344,0,0
E-commerce,7501314705313,0,0
E-commerce,7501314705351,0,0
E-commerce,7891317019808,0,0
E-commerce,7501048333301,0,0
E-commerce,7501048333202,0,0
E-commerce,801,0,0
E-commerce,7502246642813,0,0
E-commerce,891671002062,0,0
E-commerce,800,0,0
E-commerce,7502246642820,0,0
E-commerce,7501048621200,0,0
E-commerce,7501088507502,0,0
E-commerce,7501088507601,0,0
E-commerce,7501008499559,0,0
E-commerce,7501008499276,0,0
E-commerce,7501008499283,0,0
E-commerce,854763005938,0,0
E-commerce,7501050610018,0,0
E-commerce,7501050600026,0,0
E-commerce,7502240450018,0,0
E-commerce,300093331020,0,0
E-commerce,7502242700203,0,0
E-commerce,8470002456938,0,0
E-commerce,8470000478949,0,0
E-commerce,7501050600361,0,0
E-commerce,7501050600378,0,0
E-commerce,7501050600347,0,0
E-commerce,768455106912,0,0
E-commerce,768455102822,0,0
E-commerce,7506501400002,0,0
E-commerce,7501050609340,0,0
E-commerce,7501050608558,0,0
E-commerce,7501050613422,0,0
E-commerce,7501050611053,0,0
E-commerce,7502253073624,0,0
E-commerce,7502209291331,0,0
E-commerce,7703281001935,0,0
E-commerce,7501125108686,0,0
E-commerce,7501125101960,0,0
E-commerce,7503027446231,0,0
E-commerce,2011,0,0
E-commerce,2013,0,0
E-commerce,7501314705153,0,0
E-commerce,7501314705139,0,0
E-commerce,7501124813468,0,0
E-commerce,7290011784294,0,0
E-commerce,7501299303184,0,0
E-commerce,7501299303542,0,0
E-commerce,7501299306765,0,0
E-commerce,7501299307342,0,0
E-commerce,7501299301579,0,0
E-commerce,7730969307232,0,0
E-commerce,7501088542855,0,0
E-commerce,7501088542756,0,0
E-commerce,7503006698316,0,0
E-commerce,7503006698323,0,0
E-commerce,7501228300291,0,0
E-commerce,7501228300284,0,0
E-commerce,7501109900251,0,0
E-commerce,7500463031939,0,0
E-commerce,7503007704702,0,0
E-commerce,7501299335017,0,0
E-commerce,7501100076061,0,0
E-commerce,7501100076085,0,0
E-commerce,7501100076092,0,0
E-commerce,7501100076078,0,0
E-commerce,7501109911295,0,0
